id,word,meaning,pos,level,dictionaryType,created_at
3422,must,~ 해야 하다,modal verb,a1,enko,2025-08-04 15:39
3423,mutual,상호간의,adjective,c1,enko,2025-08-04 15:39
3424,my,나의,determiner,a1,enko,2025-08-04 15:39
3425,myself,내 자신,pronoun,a2,enko,2025-08-04 15:39
3426,mysterious,신비로운,adjective,b2,enko,2025-08-04 15:39
3427,mystery,신비,noun,b1,enko,2025-08-04 15:39
3428,myth,신화,noun,b2,enko,2025-08-04 15:39
3429,nail,못,noun,b1,enko,2025-08-04 15:39
3430,naked,적나라한,adjective,b2,enko,2025-08-04 15:39
3431,name,이름,noun,a1,enko,2025-08-04 15:39
3432,name,이름,verb,a1,enko,2025-08-04 15:39
3433,namely,즉,adverb,c1,enko,2025-08-04 15:39
3434,narrative,이야기,adjective,b1,enko,2025-08-04 15:39
3435,narrative,이야기,noun,b1,enko,2025-08-04 15:39
3436,narrow,좁은,adjective,a2,enko,2025-08-04 15:39
3437,narrow,좁은,verb,b2,enko,2025-08-04 15:39
3438,nasty,끔찍한,adjective,b2,enko,2025-08-04 15:39
3439,nation,국가,noun,b1,enko,2025-08-04 15:39
3440,national,국가의,adjective,a2,enko,2025-08-04 15:39
3441,national,국가의,noun,b2,enko,2025-08-04 15:39
3442,nationwide,전국적으로,adjective,c1,enko,2025-08-04 15:39
3443,native,토종의,adjective,b1,enko,2025-08-04 15:39
3444,native,토종의,noun,b1,enko,2025-08-04 15:39
3445,natural,자연스러운,adjective,a1,enko,2025-08-04 15:39
3446,naturally,당연히,adverb,b1,enko,2025-08-04 15:39
3447,nature,자연,noun,a2,enko,2025-08-04 15:39
3448,naval,해군,adjective,c1,enko,2025-08-04 15:39
3449,navigation,항해,noun,b2,enko,2025-08-04 15:39
3450,near,가까운,adjective,a1,enko,2025-08-04 15:39
3451,near,가까운,adverb,a1,enko,2025-08-04 15:39
3452,near,가까운,preposition,a1,enko,2025-08-04 15:39
3453,nearby,가까운,adjective,b2,enko,2025-08-04 15:39
3454,nearby,가까운,adverb,b2,enko,2025-08-04 15:39
3455,nearly,거의,adverb,a2,enko,2025-08-04 15:39
3456,neat,정돈된,adjective,b2,enko,2025-08-04 15:39
3457,necessarily,반드시,adverb,b1,enko,2025-08-04 15:39
3458,necessary,필요한,adjective,a2,enko,2025-08-04 15:39
3459,necessity,필요성,noun,b2,enko,2025-08-04 15:39
3460,neck,목,noun,a2,enko,2025-08-04 15:39
3461,need,필요,noun,a2,enko,2025-08-04 15:39
3462,need,필요,verb,a1,enko,2025-08-04 15:39
3463,need,필요,modal verb,b1,enko,2025-08-04 15:39
3464,needle,바늘,noun,b1,enko,2025-08-04 15:39
3465,negative,부정적인,adjective,a1,enko,2025-08-04 15:39
3466,negative,부정적인,noun,b2,enko,2025-08-04 15:39
3467,neglect,소홀히 하다,noun,c1,enko,2025-08-04 15:39
3468,neglect,소홀히 하다,verb,c1,enko,2025-08-04 15:39
3469,negotiate,협상하다,verb,b2,enko,2025-08-04 15:39
3470,negotiation,협상,noun,b2,enko,2025-08-04 15:39
3471,neighbour,이웃,noun,a1,enko,2025-08-04 15:39
3472,neighbourhood,이웃,noun,b1,enko,2025-08-04 15:39
3473,neighbouring,이웃,adjective,c1,enko,2025-08-04 15:39
3474,neither,어느 것도 아니다,adverb,b1,enko,2025-08-04 15:39
3475,neither,어느 것도 아니다,determiner,a2,enko,2025-08-04 15:39
3476,neither,어느 것도 아니다,pronoun,a2,enko,2025-08-04 15:39
3477,nerve,신경 이상,noun,b2,enko,2025-08-04 15:39
3478,nervous,불안한,adjective,a2,enko,2025-08-04 15:39
3479,nest,둥지,noun,c1,enko,2025-08-04 15:39
3480,net,그물,adjective,c1,enko,2025-08-04 15:39
3481,net,그물,noun,b1,enko,2025-08-04 15:39
3482,network,회로망,noun,a2,enko,2025-08-04 15:39
3483,neutral,중립적,adjective,b2,enko,2025-08-04 15:39
3484,never,절대,adverb,a1,enko,2025-08-04 15:39
3485,nevertheless,그럼에도 불구하고,adverb,b2,enko,2025-08-04 15:39
3486,new,새로운,adjective,a1,enko,2025-08-04 15:39
3487,newly,최근,adverb,b2,enko,2025-08-04 15:39
3488,news,소식,noun,a1,enko,2025-08-04 15:39
3489,newsletter,회람 신문,noun,c1,enko,2025-08-04 15:39
3490,newspaper,신문,noun,a1,enko,2025-08-04 15:39
3491,next,다음,adjective,a1,enko,2025-08-04 15:39
3492,next,다음,adverb,a1,enko,2025-08-04 15:39
3493,next,다음,noun,b1,enko,2025-08-04 15:39
3494,next,다음,to preposition,a1,enko,2025-08-04 15:39
3495,nice,멋진,adjective,a1,enko,2025-08-04 15:39
3496,niche,벽감,noun,c1,enko,2025-08-04 15:39
3497,night,밤,noun,a1,enko,2025-08-04 15:39
3498,nightmare,악몽,noun,b2,enko,2025-08-04 15:39
3499,nine,아홉,number,a1,enko,2025-08-04 15:39
3500,nineteen,십구,number,a1,enko,2025-08-04 15:39
3501,ninety,구십,number,a1,enko,2025-08-04 15:39
3502,no,아니요,determiner,a1,enko,2025-08-04 15:39
3503,no,아니요,exclamation,a1,enko,2025-08-04 15:39
3504,no,아니요,one pronoun,a1,enko,2025-08-04 15:39
3505,noble,고귀한,adjective,c1,enko,2025-08-04 15:39
3506,nobody,아무도,pronoun,a1,enko,2025-08-04 15:39
3507,nod,목례,verb,c1,enko,2025-08-04 15:39
3508,noise,소음,noun,a2,enko,2025-08-04 15:39
3509,noisy,시끄러운,adjective,a2,enko,2025-08-04 15:39
3510,nominate,지명하다,verb,c1,enko,2025-08-04 15:39
3511,nomination,지명,noun,c1,enko,2025-08-04 15:39
3512,nominee,후보자,noun,c1,enko,2025-08-04 15:39
3513,non-profit,비영리,adjective,c1,enko,2025-08-04 15:39
3514,none,없음,pronoun,a2,enko,2025-08-04 15:39
3515,nonetheless,그래도 여전히,adverb,c1,enko,2025-08-04 15:39
3516,nonsense,무의미한 말,noun,c1,enko,2025-08-04 15:39
3517,noon,정오,noun,c1,enko,2025-08-04 15:39
3518,nor,...도 아니다,adverb,b1,enko,2025-08-04 15:39
3519,nor,...도 아니다,conjunction,b1,enko,2025-08-04 15:39
3520,norm,표준,noun,b2,enko,2025-08-04 15:39
3521,normal,정상,adjective,a2,enko,2025-08-04 15:39
3522,normal,정상,noun,b1,enko,2025-08-04 15:39
3523,normally,보통,adverb,a2,enko,2025-08-04 15:39
3524,north,북쪽,adjective,a1,enko,2025-08-04 15:39
3525,north,북쪽,adverb,a1,enko,2025-08-04 15:39
3526,north,북쪽,noun,a1,enko,2025-08-04 15:39
3527,northern,북부 사투리,adjective,b1,enko,2025-08-04 15:39
3528,nose,코,noun,a1,enko,2025-08-04 15:39
3529,not,~ 아니다,adverb,a1,enko,2025-08-04 15:39
3530,notable,주목할 만한,adjective,c1,enko,2025-08-04 15:39
3531,notably,특히,adverb,c1,enko,2025-08-04 15:39
3532,note,메모,noun,a1,enko,2025-08-04 15:39
3533,note,메모,verb,b1,enko,2025-08-04 15:39
3534,notebook,공책,noun,b2,enko,2025-08-04 15:39
3535,nothing,아무것도 아님,pronoun,a1,enko,2025-08-04 15:39
3536,notice,알아채다,noun,a2,enko,2025-08-04 15:39
3537,notice,알아채다,verb,a2,enko,2025-08-04 15:39
3538,notify,알리다,verb,c1,enko,2025-08-04 15:39
3539,notion,개념,noun,b2,enko,2025-08-04 15:39
3540,notorious,유명한,adjective,c1,enko,2025-08-04 15:39
3541,novel,소설,adjective,c1,enko,2025-08-04 15:39
3542,novel,소설,noun,a2,enko,2025-08-04 15:39
3543,novelist,소설가,noun,b2,enko,2025-08-04 15:39
3544,November,십일월,noun,a1,enko,2025-08-04 15:39
3545,now,지금,adverb,a1,enko,2025-08-04 15:39
3546,now,지금,conjunction,b1,enko,2025-08-04 15:39
3547,nowadays,요즘에는,adverb,b2,enko,2025-08-04 15:39
3548,nowhere,아무데도,adverb,a2,enko,2025-08-04 15:39
3549,nuclear,핵무기,adjective,b1,enko,2025-08-04 15:39
3550,number,숫자,noun,a1,enko,2025-08-04 15:39
3551,number,숫자,verb,a2,enko,2025-08-04 15:39
3552,numerous,많은,adjective,b2,enko,2025-08-04 15:39
3553,nurse,간호사,noun,a1,enko,2025-08-04 15:39
3554,nursery,양식장,noun,c1,enko,2025-08-04 15:39
3555,nursing,육아,noun,b2,enko,2025-08-04 15:39
3556,nut,너트,noun,a2,enko,2025-08-04 15:39
3557,nutrition,영양물 섭취,noun,b2,enko,2025-08-04 15:39
3558,o'clock,시,adverb,a1,enko,2025-08-04 15:39
3559,obesity,비만,noun,b2,enko,2025-08-04 15:39
3560,obey,순종하다,verb,b2,enko,2025-08-04 15:39
3561,object,물체,noun,a1,enko,2025-08-04 15:39
3562,object,물체,verb,b2,enko,2025-08-04 15:39
3563,objection,반대,noun,c1,enko,2025-08-04 15:39
3564,objective,목적,adjective,b2,enko,2025-08-04 15:39
3565,objective,목적,noun,b2,enko,2025-08-04 15:39
3566,obligation,의무,noun,b2,enko,2025-08-04 15:39
3567,oblige,의무를 지다,verb,c1,enko,2025-08-04 15:39
3568,observation,관찰,noun,b2,enko,2025-08-04 15:39
3569,observe,관찰하다,verb,b2,enko,2025-08-04 15:39
3570,observer,관찰자,noun,b2,enko,2025-08-04 15:39
3571,obsess,들리다,verb,c1,enko,2025-08-04 15:39
3572,obsession,강박관념,noun,c1,enko,2025-08-04 15:39
3573,obstacle,장애,noun,b2,enko,2025-08-04 15:39
3574,obtain,얻다,verb,b2,enko,2025-08-04 15:39
3575,obvious,분명한,adjective,b1,enko,2025-08-04 15:39
3576,obviously,확실히,adverb,b1,enko,2025-08-04 15:39
3577,occasion,기회,noun,b1,enko,2025-08-04 15:39
3578,occasional,가끔씩,adjective,c1,enko,2025-08-04 15:39
3579,occasionally,가끔,adverb,b2,enko,2025-08-04 15:39
3580,occupation,직업,noun,b2,enko,2025-08-04 15:39
3581,occupy,점유하다,verb,b2,enko,2025-08-04 15:39
3582,occur,발생하다,verb,b1,enko,2025-08-04 15:39
3583,occurrence,발생,noun,c1,enko,2025-08-04 15:39
3584,ocean,대양,noun,a2,enko,2025-08-04 15:39
3585,October,십월,noun,a1,enko,2025-08-04 15:39
3586,odd,이상한,adjective,b1,enko,2025-08-04 15:39
3587,odds,승산,noun,c1,enko,2025-08-04 15:39
3588,of,~의,preposition,a1,enko,2025-08-04 15:39
3589,off,끄다,adverb,a1,enko,2025-08-04 15:39
3590,off,끄다,preposition,a1,enko,2025-08-04 15:39
3591,offence,위반,noun,b2,enko,2025-08-04 15:39
3592,offend,긁다,verb,b2,enko,2025-08-04 15:39
3593,offender,범죄자,noun,b2,enko,2025-08-04 15:39
3594,offensive,공격,adjective,b2,enko,2025-08-04 15:39
3595,offer,권하다,noun,a2,enko,2025-08-04 15:39
3596,offer,권하다,verb,a2,enko,2025-08-04 15:39
3597,offering,헌금,noun,c1,enko,2025-08-04 15:39
3598,office,사무실,noun,a1,enko,2025-08-04 15:39
3599,officer,장교,noun,a2,enko,2025-08-04 15:39
3600,official,공식적인,adjective,b1,enko,2025-08-04 15:39
3601,official,공식적인,noun,b2,enko,2025-08-04 15:39
3602,offspring,자식,noun,c1,enko,2025-08-04 15:39
3603,often,자주,adverb,a1,enko,2025-08-04 15:39
3604,oh,오,exclamation,a1,enko,2025-08-04 15:39
3605,oil,기름,noun,a2,enko,2025-08-04 15:39
3606,OK,좋아요,adjective,a1,enko,2025-08-04 15:39
3607,OK,좋아요,adverb,a1,enko,2025-08-04 15:39
3608,OK,좋아요,exclamation,a1,enko,2025-08-04 15:39
3609,old,오래된,adjective,a1,enko,2025-08-04 15:39
3610,old-fashioned,구식,adjective,b1,enko,2025-08-04 15:39
3611,on,~에,adverb,a1,enko,2025-08-04 15:39
3612,on,~에,preposition,a1,enko,2025-08-04 15:39
3613,once,한 번,adverb,a1,enko,2025-08-04 15:39
3614,once,한 번,conjunction,b1,enko,2025-08-04 15:39
3615,one,하나,determiner,a1,enko,2025-08-04 15:39
3616,one,하나,number,a1,enko,2025-08-04 15:39
3617,one,하나,pronoun,a1,enko,2025-08-04 15:39
3618,ongoing,전진,adjective,b2,enko,2025-08-04 15:39
3619,onion,양파,noun,a1,enko,2025-08-04 15:39
3620,online,온라인,adjective,a1,enko,2025-08-04 15:39
3621,online,온라인,adverb,a1,enko,2025-08-04 15:39
3622,only,오직,adjective,a1,enko,2025-08-04 15:39
3623,only,오직,adverb,a1,enko,2025-08-04 15:39
3624,onto,에,preposition,a2,enko,2025-08-04 15:39
3625,open,열려 있는,adjective,a1,enko,2025-08-04 15:39
3626,open,열려 있는,verb,a1,enko,2025-08-04 15:39
3627,opening,열기,noun,b2,enko,2025-08-04 15:39
3628,openly,공공연히,adverb,b2,enko,2025-08-04 15:39
3629,opera,오페라,noun,b2,enko,2025-08-04 15:39
3630,operate,작동하다,verb,b2,enko,2025-08-04 15:39
3631,operation,작업,noun,b1,enko,2025-08-04 15:39
3632,operational,운영,adjective,c1,enko,2025-08-04 15:39
3633,operator,연산자,noun,b2,enko,2025-08-04 15:39
3634,opinion,의견,noun,a1,enko,2025-08-04 15:39
3635,opponent,상대,noun,b2,enko,2025-08-04 15:39
3636,opportunity,기회,noun,a2,enko,2025-08-04 15:39
3637,oppose,대들다,verb,b2,enko,2025-08-04 15:39
3638,opposed,반대하다,adjective,b2,enko,2025-08-04 15:39
3639,opposite,반대,adjective,a1,enko,2025-08-04 15:39
3640,opposite,반대,adverb,a1,enko,2025-08-04 15:39
3641,opposite,반대,noun,a1,enko,2025-08-04 15:39
3642,opposite,반대,preposition,a1,enko,2025-08-04 15:39
3643,opposition,반대,noun,b2,enko,2025-08-04 15:39
3644,opt,고르다,verb,c1,enko,2025-08-04 15:39
3645,optical,광학,adjective,c1,enko,2025-08-04 15:39
3646,optimism,낙천주의,noun,c1,enko,2025-08-04 15:39
3647,optimistic,낙관적인,adjective,b2,enko,2025-08-04 15:39
3648,option,옵션,noun,a2,enko,2025-08-04 15:39
3649,or,또는,conjunction,a1,enko,2025-08-04 15:39
3650,oral,경구,adjective,c1,enko,2025-08-04 15:39
3651,orange,주황색,adjective,a1,enko,2025-08-04 15:39
3652,orange,주황색,noun,a1,enko,2025-08-04 15:39
3653,orchestra,오케스트라,noun,b2,enko,2025-08-04 15:39
3654,order,주문하다,noun,a1,enko,2025-08-04 15:39
3655,order,주문하다,verb,a1,enko,2025-08-04 15:39
3656,ordinary,평범한,adjective,a2,enko,2025-08-04 15:39
3657,organ,오르간,noun,b2,enko,2025-08-04 15:39
3658,organic,본질적인,adjective,b2,enko,2025-08-04 15:39
3659,organization,조직,noun,a2,enko,2025-08-04 15:39
3660,organizational,조직적,adjective,c1,enko,2025-08-04 15:39
3661,organize,정리하다,verb,a2,enko,2025-08-04 15:39
3662,organized,조직된,adjective,b1,enko,2025-08-04 15:39
3663,organizer,조직자,noun,b1,enko,2025-08-04 15:39
3664,orientation,정위,noun,c1,enko,2025-08-04 15:39
3665,origin,기원,noun,b2,enko,2025-08-04 15:39
3666,original,원래의,adjective,a2,enko,2025-08-04 15:39
3667,original,원래의,noun,b1,enko,2025-08-04 15:39
3668,originally,원래,adverb,b1,enko,2025-08-04 15:39
3669,originate,기원하다,verb,c1,enko,2025-08-04 15:39
3670,other,다른,adjective,a1,enko,2025-08-04 15:39
3671,other,다른,pronoun,a1,enko,2025-08-04 15:39
3672,otherwise,그렇지 않으면,adverb,b2,enko,2025-08-04 15:39
3673,ought,영,modal verb,b1,enko,2025-08-04 15:39
3674,our,우리의,determiner,a1,enko,2025-08-04 15:39
3675,ours,우리 것,pronoun,b1,enko,2025-08-04 15:39
3676,ourselves,우리 스스로,pronoun,a2,enko,2025-08-04 15:39
3677,out,밖으로,adverb,a1,enko,2025-08-04 15:39
3678,out,밖으로,preposition,a1,enko,2025-08-04 15:39
3679,outbreak,발생,noun,c1,enko,2025-08-04 15:39
3680,outcome,결과,noun,b2,enko,2025-08-04 15:39
3681,outdoor,집 밖의,adjective,b1,enko,2025-08-04 15:39
3682,outdoors,옥외,adverb,b1,enko,2025-08-04 15:39
3683,outer,밖의,adjective,b2,enko,2025-08-04 15:39
3684,outfit,차림새,noun,b2,enko,2025-08-04 15:39
3685,outing,나들이,noun,c1,enko,2025-08-04 15:39
3686,outlet,콘센트,noun,c1,enko,2025-08-04 15:39
3687,outline,개요,noun,b2,enko,2025-08-04 15:39
3688,outline,개요,verb,b2,enko,2025-08-04 15:39
3689,outlook,시야,noun,c1,enko,2025-08-04 15:39
3690,output,산출,noun,b2,enko,2025-08-04 15:39
3691,outrage,격분,noun,c1,enko,2025-08-04 15:39
3692,outrage,격분,verb,c1,enko,2025-08-04 15:39
3693,outside,밖의,adjective,a2,enko,2025-08-04 15:39
3694,outside,밖의,adverb,a1,enko,2025-08-04 15:39
3695,outside,밖의,noun,a2,enko,2025-08-04 15:39
3696,outside,밖의,preposition,a2,enko,2025-08-04 15:39
3697,outsider,문외한,noun,c1,enko,2025-08-04 15:39
3698,outstanding,뛰어난,adjective,b2,enko,2025-08-04 15:39
3699,oven,오븐,noun,a2,enko,2025-08-04 15:39
3700,over,~ 위에,adverb,a1,enko,2025-08-04 15:39
3701,over,~ 위에,preposition,a1,enko,2025-08-04 15:39
3702,overall,전반적인,adjective,b2,enko,2025-08-04 15:39
3703,overall,전반적인,adverb,b2,enko,2025-08-04 15:39
3704,overcome,극복하다,verb,b2,enko,2025-08-04 15:39
3705,overlook,간과하다,verb,c1,enko,2025-08-04 15:39
3706,overly,지나치게,adverb,c1,enko,2025-08-04 15:39
3707,overnight,밤새,adverb,b2,enko,2025-08-04 15:39
3708,overseas,해외,adjective,b2,enko,2025-08-04 15:39
3709,overseas,해외,adverb,b2,enko,2025-08-04 15:39
3710,oversee,감독하다,verb,c1,enko,2025-08-04 15:39
3711,overturn,전복,verb,c1,enko,2025-08-04 15:39
3712,overwhelm,압도하다,verb,c1,enko,2025-08-04 15:39
3713,overwhelming,압도적인,adjective,c1,enko,2025-08-04 15:39
3714,owe,빚지다,verb,b2,enko,2025-08-04 15:39
3715,own,소유하다,adjective,a1,enko,2025-08-04 15:39
3716,own,소유하다,pronoun,a1,enko,2025-08-04 15:39
3717,own,소유하다,verb,a2,enko,2025-08-04 15:39
3718,owner,소유자,noun,a2,enko,2025-08-04 15:39
3719,ownership,소유권,noun,b2,enko,2025-08-04 15:39
3720,oxygen,산소,noun,b2,enko,2025-08-04 15:39
3721,pace,속도,noun,b2,enko,2025-08-04 15:39
3722,pace,속도,verb,b2,enko,2025-08-04 15:39
3723,pack,팩,noun,b1,enko,2025-08-04 15:39
3724,pack,팩,verb,a2,enko,2025-08-04 15:39
3725,package,패키지,noun,b1,enko,2025-08-04 15:39
3726,package,패키지,verb,b2,enko,2025-08-04 15:39
3727,packet,패킷,noun,b2,enko,2025-08-04 15:39
3728,pad,인주,noun,c1,enko,2025-08-04 15:39
3729,page,페이지,noun,a1,enko,2025-08-04 15:39
3730,pain,통증,noun,a2,enko,2025-08-04 15:39
3731,painful,아픈,adjective,b1,enko,2025-08-04 15:39
3732,paint,페인트,noun,a1,enko,2025-08-04 15:39
3733,paint,페인트,verb,a1,enko,2025-08-04 15:39
3734,painter,화가,noun,a2,enko,2025-08-04 15:39
3735,painting,그림,noun,a1,enko,2025-08-04 15:39
3736,pair,쌍,noun,a1,enko,2025-08-04 15:39
3737,palace,궁전,noun,a2,enko,2025-08-04 15:39
3738,pale,창백한,adjective,b1,enko,2025-08-04 15:39
3739,palm,손바닥 안에 감추다,noun,b2,enko,2025-08-04 15:39
3740,pan,팬,noun,b1,enko,2025-08-04 15:39
3741,panel,패널,noun,b2,enko,2025-08-04 15:39
3742,panic,공황,noun,b2,enko,2025-08-04 15:39
3743,pants,바지,noun,a2,enko,2025-08-04 15:39
3744,paper,종이,noun,a1,enko,2025-08-04 15:39
3745,parade,행렬,noun,b2,enko,2025-08-04 15:39
3746,paragraph,절,noun,a1,enko,2025-08-04 15:39
3747,parallel,평행한,adjective,b2,enko,2025-08-04 15:39
3748,parallel,평행한,noun,b2,enko,2025-08-04 15:39
3749,parameter,매개변수,noun,c1,enko,2025-08-04 15:39
3750,parent,조상,noun,a1,enko,2025-08-04 15:39
3751,parental,부모의,adjective,c1,enko,2025-08-04 15:39
3752,parish,교구,noun,c1,enko,2025-08-04 15:39
3753,park,공원,noun,a1,enko,2025-08-04 15:39
3754,park,공원,verb,a1,enko,2025-08-04 15:39
3755,parking,주차,noun,a2,enko,2025-08-04 15:39
3756,parliament,의회,noun,b2,enko,2025-08-04 15:39
3757,parliamentary,의회의,adjective,c1,enko,2025-08-04 15:39
3758,part,부분,noun,a1,enko,2025-08-04 15:39
3759,part-time,파트타임,adjective,b2,enko,2025-08-04 15:39
3760,partial,부분적인,adjective,c1,enko,2025-08-04 15:39
3761,partially,부분적으로,adverb,c1,enko,2025-08-04 15:39
3762,participant,참가자,noun,b2,enko,2025-08-04 15:39
3763,participate,참가하다,verb,b1,enko,2025-08-04 15:39
3764,participation,참여,noun,b2,enko,2025-08-04 15:39
3765,particular,특정한,adjective,a2,enko,2025-08-04 15:39
3766,particularly,특히,adverb,b1,enko,2025-08-04 15:39
3767,partly,부분적으로,adverb,b2,enko,2025-08-04 15:39
3768,partner,파트너,noun,a1,enko,2025-08-04 15:39
3769,partnership,공동,noun,b2,enko,2025-08-04 15:39
3770,party,파티,noun,a1,enko,2025-08-04 15:39
3771,pass,통과하다,noun,b1,enko,2025-08-04 15:39
3772,pass,통과하다,verb,a2,enko,2025-08-04 15:39
3773,passage,통로,noun,b2,enko,2025-08-04 15:39
3774,passenger,승객,noun,a2,enko,2025-08-04 15:39
3775,passing,통과,noun,c1,enko,2025-08-04 15:39
3776,passion,열정,noun,b1,enko,2025-08-04 15:39
3777,passionate,열렬한,adjective,b2,enko,2025-08-04 15:39
3778,passive,수동적인,adjective,c1,enko,2025-08-04 15:39
3779,passport,여권,noun,a1,enko,2025-08-04 15:39
3780,password,비밀번호,noun,b2,enko,2025-08-04 15:39
3781,past,과거,adjective,a1,enko,2025-08-04 15:39
3782,past,과거,adverb,a2,enko,2025-08-04 15:39
3783,past,과거,noun,a1,enko,2025-08-04 15:39
3784,past,과거,preposition,a1,enko,2025-08-04 15:39
3785,pastor,목사,noun,c1,enko,2025-08-04 15:39
3786,patch,반점,noun,c1,enko,2025-08-04 15:39
3787,patent,특허,noun,c1,enko,2025-08-04 15:39
3788,path,길,noun,b1,enko,2025-08-04 15:39
3789,pathway,좁은 길,noun,c1,enko,2025-08-04 15:39
3790,patience,인내심,noun,b2,enko,2025-08-04 15:39
3791,patient,인내심 있는,adjective,b2,enko,2025-08-04 15:39
3792,patient,인내심 있는,noun,a2,enko,2025-08-04 15:39
3793,patrol,순찰,noun,c1,enko,2025-08-04 15:39
3794,patrol,순찰,verb,c1,enko,2025-08-04 15:39
3795,patron,후원자,noun,c1,enko,2025-08-04 15:39
3796,pattern,무늬,noun,a2,enko,2025-08-04 15:39
3797,pause,정지시키다,noun,b2,enko,2025-08-04 15:39
3798,pause,정지시키다,verb,b2,enko,2025-08-04 15:39
3799,pay,지불하다,noun,a2,enko,2025-08-04 15:39
3800,pay,지불하다,verb,a1,enko,2025-08-04 15:39
3801,payment,지불,noun,b1,enko,2025-08-04 15:39
3802,peace,평화,noun,a2,enko,2025-08-04 15:39
3803,peaceful,평화로운,adjective,b1,enko,2025-08-04 15:39
3804,peak,정점,noun,c1,enko,2025-08-04 15:39
3805,peasant,농부,noun,c1,enko,2025-08-04 15:39
3806,peculiar,이상한,adjective,c1,enko,2025-08-04 15:39
3807,peer,또래,noun,b2,enko,2025-08-04 15:39
3808,pen,펜,noun,a1,enko,2025-08-04 15:39
3809,penalty,패널티,noun,b2,enko,2025-08-04 15:39
3810,pencil,연필,noun,a1,enko,2025-08-04 15:39
3811,penny,페니,noun,a2,enko,2025-08-04 15:39
3812,pension,연금,noun,b2,enko,2025-08-04 15:39
3813,people,사람들,noun,a1,enko,2025-08-04 15:39
3814,pepper,후추,noun,a1,enko,2025-08-04 15:39
3815,per,당,preposition,a2,enko,2025-08-04 15:39
3816,per,당,cent adjective,a2,enko,2025-08-04 15:39
