id,word,meaning,pos,level,dictionaryType,created_at,,,
3597,여동생,younger sister,명사,A,koen,,,,
3598,여든,eighty,수사,A,koen,,,,
3599,여러,several,관형사,A,koen,,,,
3600,여러분,everyone,대명사,A,koen,,,,
3601,여럿,many,명사,C,koen,,,,
3602,여론,public opinion,명사,C,koen,,,,
3603,여름,summer,명사,A,koen,,,,
3604,여름철,summer,명사,B,koen,,,,
3605,여보,honey,감탄사,B,koen,,,,
3606,여보세요,hello,감탄사,A,koen,,,,
3607,여섯,six,수사,A,koen,,,,
3608,여성,female,명사,B,koen,,,,
3609,여왕,queen,명사,C,koen,,,,
3610,여우,fox,명사,B,koen,,,,
3611,여유,spare,명사,B,koen,,,,
3612,여인,woman,명사,C,koen,,,,
3613,여자,female,명사,A,koen,,,,
3614,여전하다,Still the same,형용사,C,koen,,,,
3615,여전히,still,부사,C,koen,,,,
3616,여직원,female employee,명사,B,koen,,,,
3617,여쭈다,Ask,동사,B,koen,,,,
3618,여학생,schoolgirl,명사,A,koen,,,,
3619,여행,travel,명사,A,koen,,,,
3620,여행사,travel agency,명사,B,koen,,,,
3621,여행하다,travel,동사,A,koen,,,,
3622,역,station,명사,C,koen,,,,
3623,역,station,명사,A,koen,,,,
3624,역사,history,명사,A,koen,,,,
3625,역사가,historian,명사,B,koen,,,,
3626,역사상,In history,명사,C,koen,,,,
3627,역사적,classic,명사,B,koen,,,,
3628,역사학,History,명사,C,koen,,,,
3629,역시,also,부사,B,koen,,,,
3630,역할,role,명사,B,koen,,,,
3631,연간,Annual,명사,C,koen,,,,
3632,연결,connection,명사,C,koen,,,,
3633,연결되다,Connect,동사,B,koen,,,,
3634,연결하다,Connect,동사,B,koen,,,,
3635,연관,relation,명사,C,koen,,,,
3636,연구,research,명사,B,koen,,,,
3637,연구소,Research Institute,명사,B,koen,,,,
3638,연구실,Laboratory,명사,C,koen,,,,
3639,연구원,researcher,명사,C,koen,,,,
3640,연구자,Researcher,명사,B,koen,,,,
3641,연구하다,Research,동사,B,koen,,,,
3642,연극,theater,명사,C,koen,,,,
3643,연기,performance,명사,C,koen,,,,
3644,연기,performance,명사,B,koen,,,,
3645,연기,performance,명사,B,koen,,,,
3646,연기되다,be postponed,동사,C,koen,,,,
3647,연기자,actor,명사,C,koen,,,,
3648,연기하다,Act,동사,C,koen,,,,
3649,연두색,Light green,명사,C,koen,,,,
3650,연락,liaison,명사,C,koen,,,,
3651,연락처,contact,명사,B,koen,,,,
3652,연락하다,Contact,동사,B,koen,,,,
3653,연령,years,명사,C,koen,,,,
3654,연말,End of the year,명사,B,koen,,,,
3655,연상하다,Reminisce,동사,C,koen,,,,
3656,연설,speech,명사,C,koen,,,,
3657,연세,Yonsei,명사,B,koen,,,,
3658,연속,sequence,명사,C,koen,,,,
3659,연습,practice,명사,A,koen,,,,
3660,연습하다,Practice,동사,A,koen,,,,
3661,연애,romantic relationship,명사,C,koen,,,,
3662,연예인,celebrity,명사,C,koen,,,,
3663,연인,lover,명사,C,koen,,,,
3664,연장,prolongation,명사,C,koen,,,,
3665,연주,rendition,명사,C,koen,,,,
3666,연출,production,명사,C,koen,,,,
3667,연출하다,Direct,동사,C,koen,,,,
3668,연필,pencil,명사,A,koen,,,,
3669,연하다,Soft,형용사,B,koen,,,,
3670,연합,federation,명사,C,koen,,,,
3671,연휴,Holidays,명사,B,koen,,,,
3672,열,heat,수사,A,koen,,,,
3673,열,heat,명사,B,koen,,,,
3674,열기,opening,명사,C,koen,,,,
3675,열다,open,동사,A,koen,,,,
3676,열리다,open,동사,B,koen,,,,
3677,열리다,open,동사,B,koen,,,,
3678,열매,fruit,명사,C,koen,,,,
3679,열쇠,key,명사,A,koen,,,,
3680,열심히,try hard,부사,A,koen,,,,
3681,열정,passion,명사,C,koen,,,,
3682,열중하다,Be passionate,동사,C,koen,,,,
3683,열차,train,명사,B,koen,,,,
3684,열흘,ten days,명사,B,koen,,,,
3685,엷다,Thin,형용사,C,koen,,,,
3686,염려,Concern,명사,C,koen,,,,
3687,염려하다,worry,동사,B,koen,,,,
3688,엽서,postcard,명사,B,koen,,,,
3689,엿보다,watch for,동사,C,koen,,,,
3690,영,zero,부사,C,koen,,,,
3691,영국,uk,고유 명사,A,koen,,,,
3692,영남,Yeongnam,명사,C,koen,,,,
3693,영상,video,명사,C,koen,,,,
3694,영상,video,명사,B,koen,,,,
3695,영양,antelope,명사,C,koen,,,,
3696,영어,english,명사,A,koen,,,,
3697,영업,business,명사,C,koen,,,,
3698,영역,area,명사,C,koen,,,,
3699,영웅,hero,명사,C,koen,,,,
3700,영원하다,Eternal,형용사,B,koen,,,,
3701,영원히,forever,부사,B,koen,,,,
3702,영하,below zero,명사,B,koen,,,,
3703,영향,influence,명사,C,koen,,,,
3704,영향력,influence,명사,C,koen,,,,
3705,영혼,soul,명사,C,koen,,,,
3706,영화,movie,명사,A,koen,,,,
3707,영화관,cinema,명사,C,koen,,,,
3708,영화배우,movie actor,명사,C,koen,,,,
3709,영화제,film festival,명사,C,koen,,,,
3710,옆,side,명사,A,koen,,,,
3711,옆구리,side,명사,C,koen,,,,
3712,옆방,next room,명사,B,koen,,,,
3713,옆집,next door,명사,B,koen,,,,
3714,예,yes,명사,C,koen,,,,
3715,예,yes,감탄사,A,koen,,,,
3716,예,yes,명사,B,koen,,,,
3717,예감,presentiment,명사,C,koen,,,,
3718,예고하다,announce,동사,C,koen,,,,
3719,예금,deposit,명사,B,koen,,,,
3720,예매하다,Make a reservation,동사,B,koen,,,,
3721,예방,prevention,명사,C,koen,,,,
3722,예방하다,Prevent,동사,C,koen,,,,
3723,예보,forecast,명사,C,koen,,,,
3724,예비,preparation,명사,C,koen,,,,
3725,예쁘다,pretty,형용사,A,koen,,,,
3726,예산,budget,명사,C,koen,,,,
3727,예상,expectation,명사,B,koen,,,,
3728,예상되다,Expected,동사,C,koen,,,,
3729,예상하다,expect,동사,C,koen,,,,
3730,예선,elimination,명사,C,koen,,,,
3731,예순,sixty,수사,A,koen,,,,
3732,예술,art,명사,B,koen,,,,
3733,예술가,artist,명사,B,koen,,,,
3734,예술적,artistic,명사,C,koen,,,,
3735,예습,prep,명사,C,koen,,,,
3736,예습하다,Preview,동사,C,koen,,,,
3737,예식장,wedding hall,명사,C,koen,,,,
3738,예약,reservation,명사,B,koen,,,,
3739,예약하다,reserve,동사,C,koen,,,,
3740,예외,exception,명사,C,koen,,,,
3741,예의,manners,명사,C,koen,,,,
3742,예전,Old,명사,B,koen,,,,
3743,예절,Etiquette,명사,B,koen,,,,
3744,예정,expected,명사,B,koen,,,,
3745,예정되다,scheduled,동사,C,koen,,,,
3746,예측하다,predict,동사,C,koen,,,,
3747,예컨대,for example,부사,C,koen,,,,
3748,옛,ancient,관형사,B,koen,,,,
3749,옛날,old days,명사,A,koen,,,,
3750,옛날이야기,Old story,명사,B,koen,,,,
3751,오,oh,감탄사,B,koen,,,,
3752,오,oh,수사,A,koen,,,,
3753,오가다,come and go,동사,B,koen,,,,
3754,오늘,today,부사,A,koen,,,,
3755,오늘,today,명사,A,koen,,,,
3756,오늘날,Today,명사,B,koen,,,,
3757,오다,come,보조 용언,A,koen,,,,
3758,오다,come,동사,A,koen,,,,
3759,오락,pastime,명사,C,koen,,,,
3760,오래,long time,부사,A,koen,,,,
3761,오래간만,Long time no see,명사,A,koen,,,,
3762,오래도록,For a long time,부사,B,koen,,,,
3763,오래되다,Become old,동사,B,koen,,,,
3764,오래전,lang syne,명사,B,koen,,,,
3765,오랜,Long time,관형사,B,koen,,,,
3766,오랜만,Long time no see,명사,A,koen,,,,
3767,오랫동안,for a long time,명사,B,koen,,,,
3768,오렌지,orange,명사,A,koen,,,,
3769,오로지,entirely,부사,C,koen,,,,
3770,오르내리다,Go up and down,동사,C,koen,,,,
3771,오르다,rise,동사,A,koen,,,,
3772,오른발,right foot,명사,B,koen,,,,
3773,오른손,right hand,명사,B,koen,,,,
3774,오른쪽,right,명사,A,koen,,,,
3775,오리,duck,명사,B,koen,,,,
3776,오븐,oven,명사,B,koen,,,,
3777,오빠,Oppa,명사,A,koen,,,,
3778,오십,fifty,수사,A,koen,,,,
3779,오염,pollution,명사,C,koen,,,,
3780,오염되다,be contaminated,동사,C,koen,,,,
3781,오월,May,명사,A,koen,,,,
3782,오이,cucumber,명사,B,koen,,,,
3783,오전,morning,명사,A,koen,,,,
3784,오직,only,부사,B,koen,,,,
3785,오징어,calamari,명사,B,koen,,,,
3786,오페라,opera,명사,C,koen,,,,
3787,오피스텔,Officetel,명사,B,koen,,,,
3788,오해,misunderstanding,명사,C,koen,,,,
3789,오후,afternoon,명사,A,koen,,,,
3790,오히려,rather,부사,C,koen,,,,
3791,옥상,rooftop,명사,C,koen,,,,
3792,옥수수,corner,명사,B,koen,,,,
3793,온,on,관형사,B,koen,,,,
3794,온갖,All kinds of,관형사,C,koen,,,,
3795,온도,temperature,명사,B,koen,,,,
3796,온돌,Ondol,명사,C,koen,,,,
3797,온라인,Online,명사,C,koen,,,,
3798,온몸,Whole body,명사,B,koen,,,,
3799,온종일,All day long,명사,C,koen,,,,
3800,온통,all,부사,B,koen,,,,
3801,올,all,명사,C,koen,,,,
3802,올,all,관형사,C,koen,,,,
3803,올가을,This fall,명사,C,koen,,,,
3804,올라가다,go up,동사,A,koen,,,,
3805,올라서다,Get up,동사,C,koen,,,,
3806,올라오다,Come up,동사,B,koen,,,,
3807,올라타다,Get on,동사,C,koen,,,,
3808,올려놓다,Put up,동사,B,koen,,,,
3809,올려다보다,Look up,동사,C,koen,,,,
3810,올리다,raise,동사,C,koen,,,,
3811,올림픽,Olympics,명사,B,koen,,,,
3812,올바르다,Correct,형용사,C,koen,,,,
3813,올여름,This summer,명사,C,koen,,,,
3814,올해,this year,명사,A,koen,,,,
3815,옮기다,move,동사,B,koen,,,,
3816,옳다,be right,형용사,B,koen,,,,
3817,옷,clothes,명사,A,koen,,,,
3818,옷차림,getup,명사,C,koen,,,,
3819,와,and,감탄사,B,koen,,,,
3820,와이셔츠,dress shirt,명사,C,koen,,,,
3821,와인,wine,명사,B,koen,,,,
3822,완벽하다,Perfect,형용사,B,koen,,,,
3823,완성,completion,명사,C,koen,,,,
3824,완성되다,be completed,동사,C,koen,,,,
3825,완성하다,Complete,동사,C,koen,,,,
3826,완전,perfection,명사,C,koen,,,,
3827,완전하다,Perfect,형용사,C,koen,,,,
3828,완전히,completely,부사,B,koen,,,,
3829,왕,king,명사,B,koen,,,,
3830,왕비,queen,명사,C,koen,,,,
3831,왕자,prince,명사,C,koen,,,,
3832,왜,why,부사,A,koen,,,,
3833,왜냐하면,because,부사,A,koen,,,,
3834,왠지,For some reason,부사,B,koen,,,,
3835,외,except,의존 명사,B,koen,,,,
3836,외갓집,maternal grandparents' house,명사,C,koen,,,,
3837,외과,surgery,명사,C,koen,,,,
3838,외교,diplomacy,명사,B,koen,,,,
3839,외교관,diplomat,명사,B,koen,,,,
3840,외국,foreign country,명사,A,koen,,,,
3841,외국어,foreign language,명사,A,koen,,,,
3842,외국인,foreigner,명사,A,koen,,,,
3843,외다,To go out,동사,C,koen,,,,
3844,외로움,loneliness,명사,C,koen,,,,
3845,외롭다,I'm lonely,형용사,B,koen,,,,
3846,외면하다,turn away,동사,C,koen,,,,
3847,외모,appearance,명사,C,koen,,,,
3848,외부,external,명사,C,koen,,,,
3849,외삼촌,maternal uncle,명사,B,koen,,,,
3850,외아들,only son,명사,C,koen,,,,
3851,외우다,Memorize,동사,B,koen,,,,
3852,외제,Foreign,명사,C,koen,,,,
3853,외출,outing,명사,B,koen,,,,
3854,외출하다,Go out,동사,B,koen,,,,
3855,외치다,shout out,동사,C,koen,,,,
3856,외침,shout,명사,C,koen,,,,
3857,외할머니,maternal grandmother,명사,B,koen,,,,
3858,외할아버지,maternal grandfather,명사,C,koen,,,,
3859,왼발,left foot,명사,B,koen,,,,
3860,왼손,left hand,명사,B,koen,,,,
3861,왼쪽,left,명사,A,koen,,,,
3862,요,yo. this,관형사,C,koen,,,,
3863,요구,request,명사,C,koen,,,,
3864,요구되다,be required,동사,C,koen,,,,
3865,요구하다,request,동사,B,koen,,,,
3866,요금,charge,명사,B,koen,,,,
3867,요리,cooking,명사,A,koen,,,,
3868,요리사,chef,명사,C,koen,,,,
3869,요리하다,Cook,동사,A,koen,,,,
3870,요새,fortress,명사,B,koen,,,,
3871,요약하다,Summarize,동사,C,koen,,,,
3872,요일,day of the week,명사,A,koen,,,,
3873,요즈음,these days,명사,A,koen,,,,
3874,요즘,recently,명사,A,koen,,,,
3875,요청,request,명사,B,koen,,,,
3876,요청하다,request,동사,C,koen,,,,
3877,욕,swear word,명사,C,koen,,,,
3878,욕실,bathroom,명사,B,koen,,,,
3879,욕심,greed,명사,B,koen,,,,
3880,욕하다,To swear,동사,C,koen,,,,
3881,용,dragon,명사,C,koen,,,,
3882,용감하다,Be brave,형용사,C,koen,,,,
3883,용기,courage,명사,C,koen,,,,
3884,용기,courage,명사,C,koen,,,,
3885,용도,use,명사,C,koen,,,,
3886,용돈,pin money,명사,B,koen,,,,
3887,용서,forgiveness,명사,C,koen,,,,
3888,용서하다,forgive,동사,C,koen,,,,
3889,용어,Terminology,명사,C,koen,,,,
3890,우려,apprehension,명사,C,koen,,,,
3891,우리,we,대명사,A,koen,,,,
3892,우리나라,Our country,명사,A,koen,,,,
3893,우리말,Korean,명사,B,koen,,,,
3894,우산,umbrella,명사,A,koen,,,,
3895,우선,first of all,부사,B,koen,,,,
3896,우수하다,Excellent,형용사,B,koen,,,,
3897,우습다,It's funny,형용사,C,koen,,,,
3898,우승,Winner,명사,B,koen,,,,
3899,우승하다,win,동사,B,koen,,,,
3900,우아하다,elegant,형용사,C,koen,,,,
3901,우연히,by chance,부사,B,koen,,,,
3902,우울하다,I'm depressed,형용사,B,koen,,,,
3903,우유,milk,명사,A,koen,,,,
3904,우정,friendship,명사,C,koen,,,,
3905,우주,universe,명사,C,koen,,,,
3906,우체국,post office,명사,A,koen,,,,
3907,우편,mail,명사,C,koen,,,,
3908,우표,stamp,명사,B,koen,,,,
3909,운,luck,명사,B,koen,,,,
3910,운동,work out,명사,A,koen,,,,
3911,운동복,sportswear,명사,B,koen,,,,
3912,운동장,playground,명사,A,koen,,,,
3913,운동하다,work out,동사,A,koen,,,,
3914,운동화,sneakers,명사,A,koen,,,,
3915,운명,fate,명사,C,koen,,,,
3916,운반,conveyance,명사,C,koen,,,,
3917,운영하다,Operate,동사,C,koen,,,,
3918,운전,drive,명사,A,koen,,,,
3919,운전기사,driver,명사,B,koen,,,,
3920,운전사,driver,명사,C,koen,,,,
3921,운전자,operator,명사,B,koen,,,,
3922,운전하다,drive,동사,A,koen,,,,
3923,운행,race,명사,C,koen,,,,
3924,울다,weep,동사,A,koen,,,,
3925,울리다,resound,동사,B,koen,,,,
3926,울리다,resound,동사,C,koen,,,,
3927,울산,Ulsan,고유 명사,B,koen,,,,
3928,울음,weeping,명사,B,koen,,,,
3929,울음소리,crying sound,명사,C,koen,,,,
3930,움직이다,Move,동사,B,koen,,,,
3931,움직임,movement,명사,C,koen,,,,
3932,웃기다,yak,동사,B,koen,,,,
3933,웃다,laugh,동사,A,koen,,,,
3934,웃어른,Adults,명사,B,koen,,,,
3935,웃음,laugh,명사,B,koen,,,,
3936,웃음소리,laughter,명사,C,koen,,,,
3937,워낙,Because of that,부사,C,koen,,,,
3938,원,one,의존 명사,A,koen,,,,
3939,원,one,감탄사,C,koen,,,,
3940,원,one,명사,C,koen,,,,
3941,원고,manuscript,명사,C,koen,,,,
3942,원래,usually,명사,B,koen,,,,
3943,원서,application,명사,C,koen,,,,
3944,원숭이,monkey,명사,B,koen,,,,
3945,원인,cause,명사,C,koen,,,,
3946,원장,ledger,명사,C,koen,,,,
3947,원피스,one piece,명사,B,koen,,,,
3948,원하다,want,동사,B,koen,,,,
3949,월,month,의존 명사,A,koen,,,,
3950,월급,salary,명사,B,koen,,,,
3951,월드컵,World Cup,명사,B,koen,,,,
3952,월세,Monthly rent,명사,C,koen,,,,
3953,월요일,monday,명사,A,koen,,,,
3954,웨이터,waiter,명사,B,koen,,,,
3955,웬,wen,관형사,C,koen,,,,
3956,웬만하다,It's okay,형용사,C,koen,,,,
3957,웬일,What's going on?,명사,B,koen,,,,
3958,위,stomach,명사,A,koen,,,,
3959,위,stomach,의존 명사,C,koen,,,,
3960,위,stomach,명사,C,koen,,,,
3961,위기,crisis,명사,C,koen,,,,
3962,위대하다,Great,형용사,C,koen,,,,
3963,위로,consolation,명사,C,koen,,,,
3964,위로하다,comfort,동사,C,koen,,,,
3965,위반,violation,명사,B,koen,,,,
3966,위반하다,violate,동사,C,koen,,,,
3967,위법,illegality,명사,C,koen,,,,
3968,위성,satellite,명사,C,koen,,,,
3969,위아래,Up and down,명사,B,koen,,,,
3970,위원,commissioner,명사,C,koen,,,,
3971,위원장,Chairman,명사,C,koen,,,,
3972,위주,Main,명사,C,koen,,,,
3973,위쪽,topside,명사,B,koen,,,,
3974,위층,Upstairs,명사,B,koen,,,,
3975,위치,location,명사,B,koen,,,,
3976,위치하다,Position,동사,B,koen,,,,
3977,위하다,To be for,동사,B,koen,,,,
3978,위험,danger,명사,A,koen,,,,
3979,위험성,Risk,명사,C,koen,,,,
3980,위험하다,It's dangerous,형용사,A,koen,,,,
3981,위협,threat,명사,C,koen,,,,
3982,윗몸,upper body,명사,C,koen,,,,
3983,윗사람,superiors,명사,C,koen,,,,
3984,유교,Confucianism,명사,B,koen,,,,
3985,유난히,Especially,부사,B,koen,,,,
3986,유능하다,Competent,형용사,C,koen,,,,
3987,유럽,europe,고유 명사,B,koen,,,,
3988,유리,glass,명사,B,koen,,,,
3989,유리창,sash,명사,B,koen,,,,
3990,유리하다,It's advantageous,형용사,C,koen,,,,
3991,유머,humor,명사,C,koen,,,,
3992,유명,mark,명사,B,koen,,,,
3993,유명하다,It's famous,형용사,A,koen,,,,
3994,유물,relics,명사,C,koen,,,,
3995,유발하다,cause,동사,C,koen,,,,
3996,유사하다,Similar,형용사,C,koen,,,,
3997,유산,legacy,명사,C,koen,,,,
3998,유월,June,명사,A,koen,,,,
3999,유의하다,Be careful,동사,C,koen,,,,
4000,유적,ruins,명사,C,koen,,,,
4001,유적지,Historic site,명사,C,koen,,,,
4002,유지되다,be maintained,동사,C,koen,,,,
4003,유지하다,maintain,동사,C,koen,,,,
4004,유치원,kindergarten,명사,B,koen,,,,
4005,유학,Study abroad,명사,B,koen,,,,
4006,유학,Study abroad,명사,B,koen,,,,
4007,유학생,international students,명사,B,koen,,,,
4008,유행,fashion,명사,B,koen,,,,
4009,유행하다,Be trendy,동사,B,koen,,,,
4010,유형,memberTag,명사,C,koen,,,,
4011,육,six,수사,A,koen,,,,
4012,육군,army,명사,C,koen,,,,
4013,육상,Athletics,명사,C,koen,,,,
4014,육십,sixty,수사,A,koen,,,,
4015,육체,flesh,명사,C,koen,,,,
4016,육체적,physical,명사,C,koen,,,,
4017,으레,As usual,부사,C,koen,,,,
4018,으응,Yeah,감탄사,B,koen,,,,
4019,은,silver,명사,C,koen,,,,
4020,은은하다,Gentle,형용사,C,koen,,,,
4021,은행,bank,명사,A,koen,,,,
4022,은행나무,ginkgo tree,명사,C,koen,,,,
4023,음,hmm,감탄사,B,koen,,,,
4024,음력,lunar calendar,명사,C,koen,,,,
4025,음료,drinkables,명사,B,koen,,,,
4026,음료수,drink,명사,B,koen,,,,
4027,음반,record,명사,C,koen,,,,
4028,음성,voice,명사,C,koen,,,,
4029,음식,food,명사,A,koen,,,,
4030,음식물,prog,명사,C,koen,,,,
4031,음식점,eating house,명사,C,koen,,,,
4032,음악,music,명사,A,koen,,,,
4033,음악가,musician,명사,B,koen,,,,
4034,음주,drink,명사,C,koen,,,,
4035,응,huh,감탄사,B,koen,,,,
4036,응답하다,Respond,동사,C,koen,,,,
4037,의견,opinion,명사,B,koen,,,,
4038,의논,Discussion,명사,C,koen,,,,
4039,의논하다,discuss,동사,C,koen,,,,
4040,의도,intention,명사,C,koen,,,,
4041,의도적,intentional,명사,C,koen,,,,
4042,의류,clothes,명사,C,koen,,,,
4043,의무,duty,명사,C,koen,,,,
4044,의문,question,명사,C,koen,,,,
4045,의미,meaning,명사,B,koen,,,,
4046,의미하다,Meaning,동사,B,koen,,,,
4047,의복,garments,명사,C,koen,,,,
4048,의사,doctor,명사,C,koen,,,,
4049,의사,doctor,명사,A,koen,,,,
4050,의식,consciousness,명사,C,koen,,,,
4051,의식,consciousness,명사,C,koen,,,,
4052,의식하다,Be conscious,동사,C,koen,,,,
4053,의심,doubt,명사,C,koen,,,,
4054,의심하다,doubt,동사,B,koen,,,,
4055,의외로,Surprisingly,부사,C,koen,,,,
4056,의욕,Motivation,명사,C,koen,,,,
4057,의원,member,명사,C,koen,,,,
4058,의자,chair,명사,A,koen,,,,
4059,의존하다,depend on,동사,C,koen,,,,
4060,의지,will,명사,C,koen,,,,
4061,의지하다,rely on,동사,C,koen,,,,
4062,의하다,be due to,동사,B,koen,,,,
4063,의학,medicine,명사,C,koen,,,,
4064,이,this,명사,A,koen,,,,
4065,이,this,의존 명사,C,koen,,,,
4066,이,this,대명사,A,koen,,,,
4067,이,this,관형사,A,koen,,,,
4068,이,this,수사,A,koen,,,,
4069,이같이,Like this,부사,C,koen,,,,
4070,이거,this,대명사,A,koen,,,,
4071,이것,this,대명사,A,koen,,,,
4072,이것저것,This and that,명사,B,koen,,,,
4073,이곳,Here,대명사,A,koen,,,,
4074,이곳저곳,Here and there,명사,B,koen,,,,
4075,이기다,win,동사,B,koen,,,,
4076,이끌다,conduce,동사,C,koen,,,,
4077,이날,On this day,명사,B,koen,,,,
4078,이내,within,부사,C,koen,,,,
4079,이내,within,명사,C,koen,,,,
4080,이념,ideology,명사,C,koen,,,,
4081,이놈,this guy,대명사,C,koen,,,,
4082,이다음,Next,명사,C,koen,,,,
4083,이달,This month,명사,C,koen,,,,
4084,이대로,Like this,부사,C,koen,,,,
4085,이데올로기,ideology,명사,C,koen,,,,
4086,이동,movement,명사,B,koen,,,,
4087,이동하다,move,동사,C,koen,,,,
4088,이따가,later,부사,B,koen,,,,
4089,이따금,sometimes,부사,C,koen,,,,
4090,이때,At this time,명사,A,koen,,,,
4091,이래,since,의존 명사,C,koen,,,,
4092,이래서,That's why,분석 불능,C,koen,,,,
4093,이러다,Like this,동사,C,koen,,,,
4094,이러하다,It's like this,형용사,B,koen,,,,
4095,이런,this,관형사,A,koen,,,,
4096,이런저런,This and that,관형사,C,koen,,,,
4097,이렇게,like this,분석 불능,B,koen,,,,
